Price,Location,id,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Motor Hacmi,Motor Gücü,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Düz,Otomatik,Yarı Otomatik,Benzin,Dizel,LPG & Benzin,-,Hatchback/3,Hatchback/5,MPV,SUV,Sedan,Station wagon,Önden Çekiş,-.1,Takasa Uygun,Takasa Uygun Değil,Galeriden,Sahibinden,Yetkili Bayiden,Coupe,4WD (Sürekli),Hibrit,Arkadan İtiş,Roadster
455000,ORDU ,20627615,27 Temmuz 2022,Ford,Focus,1.6 Ti-VCT Trend X,2015,63000,1596,125,5.9,55,Belirtilmemiş,1,0,0,1,0,0,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
283900,HATAY ,20627680,27 Temmuz 2022,Ford,Fiesta,1.5 TDCi Titanium,2014,82000,1498,75,3.7,42,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,1,0,0,0.0,,,0.0,
253750,İSTANBUL ,20627649,27 Temmuz 2022,Ford,Fiesta,1.4 TDCi Titanium X,2011,211000,1398,70,4.2,45,4 boyalı,1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
305000,İSTANBUL ,20627549,27 Temmuz 2022,Ford,Focus,1.6 TDCi Style,2013,196100,1560,115,4.2,53,"2 değişen, 1 boyalı",1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
195750,ANTALYA ,20626771,27 Temmuz 2022,Ford,Focus,1.6 TDCi Ghia,2007,280000,1560,110,4.8,55,"1 değişen, 4 boyalı",1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,1,0,0,1,0,0.0,,,0.0,
580000,BİLECİK ,20626413,27 Temmuz 2022,Ford,Focus,1.5 TDCi Titanium,2018,40000,1499,120,3.8,55,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
200000,SAMSUN ,20626194,27 Temmuz 2022,Ford,Mondeo,2.0 TDCi Ghia,2006,215000,1998,130,7.4,58,"2 değişen, 10 boyalı",0,1,0,0,1,0,0,0,1,0,,0,0.0,1,,1,0,0,1,0,0.0,,,0.0,
248900,NİĞDE ,20626509,27 Temmuz 2022,Ford,Focus,1.6 TDCi Trend,2010,305000,1560,90,4.7,55,"1 değişen, 3 boyalı",1,0,0,0,1,0,0,1,0,0,,0,0.0,1,,1,0,0,1,0,0.0,,,0.0,
340000,ADANA ,20302108,27 Temmuz 2022,Ford,Focus,1.6 TDCi Titanium,2013,176000,1560,115,4.2,53,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
385000,ADANA ,20627458,27 Temmuz 2022,Ford,Fiesta,1.6 Trend X,2016,52000,1596,105,5.9,42,"1 değişen, 4 boyalı",0,0,1,0,0,1,0,0,1,0,,0,0.0,1,,1,0,1,0,0,0.0,,,0.0,
165000,KAHRAMANMARAŞ ,20627030,27 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2003,265000,1399,68,4.3,45,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
148000,GAZİANTEP ,20626958,27 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2008,200430,1399,68,4.3,45,"3 değişen, 9 boyalı",1,0,0,0,1,0,0,1,0,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
203000,ANKARA ,20627167,27 Temmuz 2022,Ford,Focus,1.6 Collection,2004,231900,1596,100,6.8,55,Tamamı orjinal,1,0,0,0,0,1,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
255000,GAZİANTEP ,20627230,27 Temmuz 2022,Ford,Fiesta,1.4 TDCi Titanium,2009,200000,1398,70,4.2,45,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,1,0,0,1,0,0.0,,,0.0,
320000,AYDIN ,20198605,27 Temmuz 2022,Ford,Focus,1.6 TDCi Trend,2012,194000,1560,95,4.2,53,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,1,0,1,0,0,0.0,,,0.0,
345000,DİYARBAKIR ,20627393,27 Temmuz 2022,Ford,Focus,1.6 TDCi Trend,2012,181500,1560,95,4.2,53,3 boyalı,1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
237000,İSTANBUL ,20626199,27 Temmuz 2022,Ford,Fiesta,1.4 TDCi Trend,2010,173000,1398,70,4.2,45,7 boyalı,1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
125000,İZMİR ,20626110,27 Temmuz 2022,Ford,Mondeo,2.0 GLX,1998,268000,1988,130,8.3,61,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
356750,ANKARA ,20625657,27 Temmuz 2022,Ford,Fiesta,1.6 Titanium,2013,133000,1596,105,5.9,42,Tamamı orjinal,0,0,1,1,0,0,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
408000,İSTANBUL ,20627201,27 Temmuz 2022,Ford,Fiesta,1.6 Ti-VCT Titanium,2017,81500,1596,105,5.9,42,Belirtilmemiş,0,0,1,1,0,0,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
245000,HATAY ,20627392,27 Temmuz 2022,Ford,Fiesta,1.4 Titanium,2009,227000,1388,96,5.7,42,Tamamı orjinal,1,0,0,1,0,0,0,0,1,0,,0,0.0,1,,0,1,1,0,0,0.0,,,0.0,
196000,KARABÜK ,18482496,27 Temmuz 2022,Ford,Fiesta,1.4 Comfort,2005,120000,1388,80,6.4,45,Belirtilmemiş,1,0,0,1,0,0,0,0,1,0,,0,0.0,1,,1,0,0,1,0,0.0,,,0.0,
190000,ANTALYA ,18526215,27 Temmuz 2022,Ford,Focus,1.6 Ambiente,2000,190000,1596,100,6.9,55,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,,1,0.0,1,,1,0,0,1,0,0.0,,,0.0,
309000,KONYA ,20626602,27 Temmuz 2022,Ford,Focus,1.6 TDCi Titanium,2009,215000,1560,110,4.5,55,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
535000,VAN ,20627022,27 Temmuz 2022,Ford,Focus,1.5 TDCi Titanium,2017,128000,1499,120,4.2,55,2 boyalı,0,0,1,0,1,0,0,0,0,0,,1,0.0,1,,0,1,1,0,0,0.0,,,0.0,
118000,BALIKESİR ,20625303,27 Temmuz 2022,Ford,Fiesta,1.25 Flair,2000,217000,1242,75,7.4,40,Belirtilmemiş,1,0,0,1,0,0,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
230000,OSMANİYE ,20625655,27 Temmuz 2022,Ford,Focus,1.6 Trend,2008,245500,1596,115,6.4,55,"2 değişen, 1 boyalı",1,0,0,0,0,1,0,1,0,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
395000,İSTANBUL ,20624985,27 Temmuz 2022,Ford,Focus,1.6 TDCi Style,2014,149500,1560,115,4.5,55,1 boyalı,1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
270000,ADANA ,20626877,27 Temmuz 2022,Ford,Fiesta,1.5 TDCi Trend X,2014,181000,1498,75,3.7,42,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,1,0,0,0.0,,,0.0,
365000,KONYA ,20626834,27 Temmuz 2022,Ford,Focus,1.5 TDCi Style,2016,155000,1499,120,4.2,55,"2 değişen, 10 boyalı",0,0,1,0,1,0,0,0,0,0,,1,0.0,1,,0,1,1,0,0,0.0,,,0.0,
338000,KAYSERİ ,18289542,27 Temmuz 2022,Ford,Fiesta,1.6 Trend,2013,136000,1596,105,5.9,42,"2 değişen, 1 boyalı",0,0,1,0,0,1,0,0,1,0,,0,0.0,1,,1,0,1,0,0,0.0,,,0.0,
370000,ADANA ,20626229,27 Temmuz 2022,Ford,Focus,1.6 TDCi Style,2012,193769,1560,115,4.2,53,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
780000,ŞANLIURFA ,20625626,27 Temmuz 2022,Ford,Focus,1.5 TDCi Titanium,2020,27700,1500,120,4.3,47,Tamamı orjinal,0,1,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
283000,MERSİN ,20625785,27 Temmuz 2022,Ford,Focus,1.6 Collection,2007,114000,1596,115,6.4,55,Belirtilmemiş,1,0,0,1,0,0,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
418750,MUĞLA ,20439130,27 Temmuz 2022,Ford,Fiesta,1.6 Ti-VCT Titanium,2017,82000,1596,105,5.9,42,2 boyalı,0,0,1,0,0,1,0,0,1,0,,0,0.0,1,,1,0,1,0,0,0.0,,,0.0,
719000,ANKARA ,20249071,27 Temmuz 2022,Ford,Focus,1.5 Ti-VCT Trend X,2022,0,1497,123,5.8,52,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,,1,0.0,1,,1,0,1,0,0,0.0,,,0.0,
476750,MUĞLA ,20250370,27 Temmuz 2022,Ford,Focus,1.5 TDCi Trend X,2018,126000,1499,120,3.8,55,6 boyalı,1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,1,0,1,0,0,0.0,,,0.0,
438750,MUĞLA ,20228794,27 Temmuz 2022,Ford,Focus,1.6 TDCi Titanium,2013,136000,1560,115,4.2,53,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,1,0,1,0,0,0.0,,,0.0,
425750,MUĞLA ,20213159,27 Temmuz 2022,Ford,Focus,1.6 Ti-VCT Trend X,2016,121750,1596,125,6.0,55,5 boyalı,1,0,0,0,0,1,0,0,0,0,,1,0.0,1,,1,0,1,0,0,0.0,,,0.0,
243750,MUĞLA ,20080187,27 Temmuz 2022,Ford,C-Max,1.6 TDCi Titanium X,2008,260000,1560,110,4.9,55,"2 değişen, 5 boyalı",1,0,0,0,1,0,0,0,0,1,,0,0.0,1,,1,0,1,0,0,0.0,,,0.0,
445750,MUĞLA ,19941915,27 Temmuz 2022,Ford,Focus,1.6 Ti-VCT Trend X,2016,35000,1596,125,5.9,55,Belirtilmemiş,1,0,0,1,0,0,0,0,1,0,,0,0.0,1,,1,0,1,0,0,0.0,,,0.0,
227000,HATAY ,20626390,27 Temmuz 2022,Ford,Fiesta,1.4 TDCi Trend,2011,203000,1398,70,4.2,45,3 boyalı,1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,1,0,0,0.0,,,0.0,
204750,SİNOP ,20625701,27 Temmuz 2022,Ford,Focus,1.6 TDCi Ghia,2006,287000,1560,110,4.8,55,"2 değişen, 10 boyalı",1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,1,0,0,1,0,0.0,,,0.0,
255000,ADANA ,17996001,27 Temmuz 2022,Ford,Fiesta,1.4 TDCi Collection,2008,165000,1399,68,4.3,45,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
309450,MUŞ ,20624677,27 Temmuz 2022,Ford,Fiesta,1.5 TDCi Titanium,2013,122000,1498,75,3.7,42,2 boyalı,1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
180000,ADANA ,20625698,27 Temmuz 2022,Ford,Focus,1.6 Ambiente,2001,238000,1596,100,7.8,55,2 boyalı,0,1,0,1,0,0,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
422500,ANKARA ,20625745,27 Temmuz 2022,Ford,Focus,1.6 Ti-VCT Titanium,2014,108000,1596,125,6.0,55,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,,1,0.0,1,,1,0,0,1,0,0.0,,,0.0,
205000,ANKARA ,20625180,27 Temmuz 2022,Ford,Mondeo,2.0 TDCi Ghia,2006,314000,1998,130,5.8,58,4 boyalı,1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
315000,TEKİRDAĞ ,20624683,27 Temmuz 2022,Ford,Mondeo,1.6 Titanium,2009,220000,1596,125,7.4,70,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
223000,İSTANBUL ,20616043,27 Temmuz 2022,Ford,Fiesta,1.4 TDCi Titanium,2011,265755,1398,70,4.2,45,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
199950,HAKKARİ ,20625639,27 Temmuz 2022,Ford,Focus,1.6 TDCi Ghia,2005,348000,1560,110,4.8,55,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,1,0,0,0.0,,,0.0,
155000,MERSİN ,20452325,27 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2006,208000,1399,68,4.3,45,Belirtilmemiş,1,0,0,0,1,0,0,1,0,0,,0,0.0,1,,0,1,1,0,0,0.0,,,0.0,
284000,ELAZIĞ ,20625435,27 Temmuz 2022,Ford,Focus,1.6 Comfort,2011,164000,1596,100,6.7,55,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
545000,KONYA ,20578800,27 Temmuz 2022,Ford,Focus,1.5 TDCi Trend X,2017,83500,1499,120,4.2,55,1 boyalı,0,0,1,0,1,0,0,0,0,0,,1,0.0,1,,1,0,1,0,0,0.0,,,0.0,
390000,TRABZON ,20522081,27 Temmuz 2022,Ford,Fiesta,1.5 TDCi Titanium X,2016,65000,1498,75,3.7,42,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,1,0,0,0.0,,,0.0,
193000,KAHRAMANMARAŞ ,20625471,27 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2007,280000,1399,68,4.3,45,Belirtilmemiş,1,0,0,0,1,0,0,1,0,0,,0,0.0,1,,0,1,1,0,0,0.0,,,0.0,
346000,DİYARBAKIR ,20625467,27 Temmuz 2022,Ford,Focus,1.6 TDCi Trend X,2014,192000,1560,95,4.5,55,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,1,0,0,0.0,,,0.0,
385000,KARAMAN ,20625398,27 Temmuz 2022,Ford,Focus,1.6 TDCi Titanium,2013,199000,1560,115,4.2,53,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,1,0,1,0,0,0.0,,,0.0,
195000,YALOVA ,20625288,27 Temmuz 2022,Ford,Mondeo,2.0 Trend,2006,238000,1999,145,9.1,58,Belirtilmemiş,0,1,0,0,0,1,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
315000,ANKARA ,20624041,27 Temmuz 2022,Ford,Fiesta,1.4 TDCi Trend,2011,145000,1398,70,4.2,45,1 boyalı,1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
179000,ANKARA ,20625359,27 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2005,250000,1399,68,4.3,45,"1 değişen, 6 boyalı",1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,1,0,0,0.0,,,0.0,
223500,GAZİANTEP ,20625324,27 Temmuz 2022,Ford,Fiesta,1.4 TDCi Titanium X,2011,198000,1398,70,4.2,45,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,1,0,1,0,0,0.0,,,0.0,
279000,ANKARA ,20625306,27 Temmuz 2022,Ford,Fiesta,1.6 Collection,2008,125000,1596,100,7.4,45,Belirtilmemiş,0,1,0,0,0,1,0,0,1,0,,0,0.0,1,,0,1,1,0,0,0.0,,,0.0,
290000,MUŞ ,20625012,27 Temmuz 2022,Ford,Focus,1.6 TDCi Collection,2011,170000,1560,90,4.7,55,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
245000,MERSİN ,20624673,27 Temmuz 2022,Ford,Focus,1.6 TDCi Trend X,2010,177000,1560,90,4.7,55,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
332000,İZMİR ,20625120,27 Temmuz 2022,Ford,Fiesta,1.5 TDCi Titanium X,2013,172000,1498,75,3.7,42,Tamamı orjinal,1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
510000,HATAY ,20588481,27 Temmuz 2022,Ford,Focus,1.6 TDCi Trend X,2017,116000,1560,95,4.5,53,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
250000,ISPARTA ,20624974,27 Temmuz 2022,Ford,Mondeo,2.0 TDCi Trend,2011,172700,1997,130,7.1,70,Belirtilmemiş,0,1,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
295000,GAZİANTEP ,20342583,27 Temmuz 2022,Ford,Focus,1.6 TDCi Titanium X,2010,268000,1560,110,4.5,55,1 boyalı,1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,1,0,0,0.0,,,0.0,
75000,İSTANBUL ,20624719,27 Temmuz 2022,Ford,Sierra,2.0 GLS,1993,250000,1998,125,0.0,0,"1 değişen, 2 boyalı",1,0,0,0,0,1,0,0,1,0,,0,0.0,0,,1,0,0,1,0,0.0,,,1.0,
203000,GAZİANTEP ,19963302,27 Temmuz 2022,Ford,Focus,1.6 TDCi Ghia,2008,436000,1560,110,4.8,55,"1 değişen, 4 boyalı",1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
259000,DÜZCE ,20185616,27 Temmuz 2022,Ford,Focus,1.6 Comfort,2011,289000,1596,100,6.7,55,"1 değişen, 2 boyalı",0,1,0,1,0,0,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
165000,ADIYAMAN ,20624487,27 Temmuz 2022,Ford,Focus,1.6 Ghia,2000,278780,1596,100,6.9,55,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
435000,OSMANİYE ,20622716,27 Temmuz 2022,Ford,Focus,1.6 TDCi Titanium,2013,139500,1560,115,4.2,53,"1 değişen, 1 boyalı",1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
232000,AFYONKARAHİSAR ,20619791,27 Temmuz 2022,Ford,C-Max,1.6 TDCi Ghia,2006,306000,1560,110,4.9,55,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
216500,ÇORUM ,19869822,27 Temmuz 2022,Ford,C-Max,1.6 TDCi Ghia,2006,285000,1560,110,4.9,55,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,,0,0.0,1,,1,0,0,1,0,0.0,,,0.0,
221000,KAYSERİ ,20624121,27 Temmuz 2022,Ford,Fiesta,1.4 Comfort,2009,116000,1388,80,6.2,45,"2 değişen, 5 boyalı",1,0,0,0,0,1,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
237000,RİZE ,20006695,27 Temmuz 2022,Ford,C-Max,1.6 TDCi Ghia,2006,190000,1560,110,5.7,55,Belirtilmemiş,0,1,0,0,1,0,0,0,0,1,,0,0.0,1,,0,1,1,0,0,0.0,,,0.0,
165000,İZMİR ,19521638,27 Temmuz 2022,Ford,Fiesta,1.4 TDCi Trend,2011,195000,1398,70,4.2,45,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
159000,ANKARA ,20621358,27 Temmuz 2022,Ford,Fiesta,1.4 Comfort,2004,295000,1388,80,6.4,45,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
500000,ADANA ,20621371,27 Temmuz 2022,Ford,Focus,1.6 TDCi Titanium,2015,67500,1560,115,4.2,55,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
191500,KONYA ,20173652,27 Temmuz 2022,Ford,Focus,1.6 TDCi Ghia,2006,316000,1560,110,5.5,55,Belirtilmemiş,0,1,0,0,1,0,0,0,0,0,,1,0.0,1,,0,1,1,0,0,0.0,,,0.0,
172000,MANİSA ,20620243,27 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2007,228000,1399,68,4.3,45,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
299000,ANKARA ,18661338,27 Temmuz 2022,Ford,Focus,1.6 Comfort,2010,152000,1596,100,6.7,55,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
150000,İSTANBUL ,20624380,27 Temmuz 2022,Ford,Focus,1.6 TDCi Trend,2007,278000,1560,110,4.8,55,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
170000,KIRIKKALE ,20621742,27 Temmuz 2022,Ford,Focus,1.6 Ambiente,2000,235000,1596,100,6.9,55,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
39500,BALIKESİR ,20624021,27 Temmuz 2022,Ford,Taunus,1.6 S,1989,20488,1593,70,0.0,0,1 boyalı,1,0,0,0,0,1,0,0,0,0,,1,0.0,0,,0,1,0,1,0,0.0,,,1.0,
262000,ADANA ,20620719,27 Temmuz 2022,Ford,Fiesta,1.5 TDCi Trend X,2014,88000,1498,75,3.7,42,"5 değişen, 1 boyalı",1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
312000,KAHRAMANMARAŞ ,20623969,27 Temmuz 2022,Ford,Fiesta,1.25 Trend,2013,86417,1242,82,5.2,42,1 değişen,1,0,0,0,0,1,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
210000,ANKARA ,20623957,27 Temmuz 2022,Ford,Focus,1.6 Ghia,2005,252000,1596,100,7.7,55,1 değişen,0,1,0,0,0,1,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
218500,ADANA ,20620602,27 Temmuz 2022,Ford,Focus,1.6 Collection,2005,172520,1596,100,6.8,55,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
310000,ADANA ,20139046,27 Temmuz 2022,Ford,Focus,1.6 TDCi Titanium,2010,221000,1560,110,4.5,55,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
95000,ANKARA ,20620598,27 Temmuz 2022,Ford,Mondeo,2.0 Ghia,1999,250000,1988,130,8.3,61,"1 değişen, 11 boyalı",1,0,0,0,0,1,0,0,0,0,,1,0.0,1,,1,0,0,1,0,0.0,,,0.0,
189000,ANKARA ,20619887,27 Temmuz 2022,Ford,Focus,1.6 Comfort,2004,215000,1596,100,6.8,55,"1 değişen, 1 boyalı",1,0,0,0,0,1,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
385000,ANTALYA ,20623452,27 Temmuz 2022,Ford,Focus,1.6 Ti-VCT Trend X,2015,201000,1596,125,6.0,55,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
165500,İSTANBUL ,20624350,27 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2005,210000,1399,68,4.3,45,Belirtilmemiş,1,0,0,0,1,0,0,1,0,0,,0,0.0,1,,0,1,1,0,0,0.0,,,0.0,
150000,TEKİRDAĞ ,20623304,27 Temmuz 2022,Ford,Focus,1.6 Ambiente,2001,275000,1596,100,6.9,55,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
460000,ARTVİN ,20623012,27 Temmuz 2022,Ford,Focus,1.6 TDCi Trend X,2014,126000,1560,95,4.5,53,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
170000,KAYSERİ ,20620429,27 Temmuz 2022,Ford,Focus,1.6 Ghia,2000,213000,1596,100,6.9,55,2 değişen,1,0,0,0,0,1,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
195000,AKSARAY ,20619783,27 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2008,194000,1399,68,4.3,45,"2 değişen, 3 boyalı",1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
260000,SAMSUN ,20623003,27 Temmuz 2022,Ford,Focus,1.6 TDCi Trend X,2010,227000,1560,90,4.7,55,2 boyalı,1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,1,0,0,1,0,0.0,,,0.0,
62000,İSTANBUL ,20621107,27 Temmuz 2022,Ford,Escort,1.3 CL,1998,140000,1299,60,0.0,55,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
423000,ESKİŞEHİR ,19739229,27 Temmuz 2022,Ford,Focus,1.6 TDCi Trend X,2015,146800,1560,95,4.5,53,"1 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
321500,BURSA ,20621229,27 Temmuz 2022,Ford,Focus,1.6 TDCi Titanium,2012,230000,1560,115,4.2,53,3 değişen,1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
150000,İSTANBUL ,19742301,27 Temmuz 2022,Ford,Focus,1.6 TDCi Trend,2007,278000,1560,110,4.8,55,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
153000,ANKARA ,20621579,27 Temmuz 2022,Ford,Focus,1.6 Comfort,2005,555555,1596,100,6.8,55,"3 değişen, 10 boyalı",1,0,0,1,0,0,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
170000,MERSİN ,20621808,27 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2003,240000,1399,68,4.3,45,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,,0,0.0,1,,1,0,0,1,0,0.0,,,0.0,
178000,ÇANKIRI ,20623737,27 Temmuz 2022,Ford,Focus,1.6 Ghia,1999,237000,1596,100,6.9,55,Belirtilmemiş,1,0,0,1,0,0,0,0,1,0,,0,0.0,1,,0,1,0,1,0,0.0,,,0.0,
265000,KOCAELİ ,20620092,27 Temmuz 2022,Ford,Focus,1.6 TDCi Trend,2008,155000,1560,110,4.5,55,3 boyalı,1,0,0,0,1,0,0,0,0,0,,1,0.0,1,,0,1,0,1,0,0.0,,,0.0,
